ID,Source,Severity,Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Weather_Condition
A-134,Source2,3,Left lane blocked due to accident on I-71 North Fwy Southbound at 5th Ave.,North Fwy S,Columbus,Franklin,OH,43201,US,US/Eastern,KCMH,02/13/2016 12:51:00,12.9,Mostly Cloudy
A-135,Source2,3,Right hand shoulder blocked due to accident on I-270 Outerbelt Northbound at Exits 35A 35B I-670 Northeast Fwy.,Outerbelt N,Columbus,Franklin,OH,43230,US,US/Eastern,KCMH,02/13/2016 12:51:00,12.9,Mostly Cloudy
A-136,Source2,3,Left lane closed due to accident on I-71 Innerbelt Northbound at Exit 108B I-670.,North Fwy N,Columbus,Franklin,OH,43201,US,US/Eastern,KCMH,02/14/2016 09:51:00,10,Scattered Clouds
A-137,Source2,3,Right lane closed due to accident on I-71 Eastbound at US-23 High St.,S High St,Columbus,Franklin,OH,43215,US,US/Eastern,KCMH,02/14/2016 10:51:00,12.9,Scattered Clouds
A-138,Source2,3,Lane blocked due to accident on I-670 Northbound at Exits 4C 5 5A 5B I-71 Innerbelt.,I-670 E,Columbus,Franklin,OH,43203,US,US/Eastern,KCMH,02/14/2016 10:51:00,12.9,Scattered Clouds
A-139,Source2,3,Accident on I-270 Outerbelt Northbound at Exit 39 OH-16 Broad St.,E Broad St,Columbus,Franklin,OH,43213,US,US/Eastern,KCMH,02/14/2016 18:06:00,15.8,Snow
A-140,Source2,3,Lane blocked due to accident on I-71 Northbound at Exit 104 OH-104 Frank Rd.,Frank Rd,Columbus,Franklin,OH,43223,US,US/Eastern,KTZR,02/14/2016 19:15:00,17.6,Light Snow
A-141,Source2,2,Accident on US-22 US Highway 22 3 both ways at County Hwy-9 Melvin Rd.,E US Highway 22 3,Wilmington,Clinton,OH,45177-7762,US,US/Eastern,KILN,02/15/2016 04:54:00,23,Overcast
A-142,Source2,2,Accident on Byers Rd near Monarch Ln.,Byers Rd,Miamisburg,Montgomery,OH,45342-3613,US,US/Eastern,KMGY,02/15/2016 05:03:00,23,Overcast
A-143,Source2,3,Lane blocked due to accident on I-670 Westbound between i-71 North Fwy Exits 109A 109B and Third St.,I-670 W,Columbus,Franklin,OH,43215,US,US/Eastern,KCMH,02/15/2016 05:51:00,21.9,Light Freezing Drizzle
A-144,Source2,3,Left lane closed due to accident on I-70 Westbound at Exit 98A US-62 Central Ave.,I-70 W,Columbus,Franklin,OH,43223,US,US/Eastern,KTZR,02/15/2016 06:15:00,22.8,Light Snow
A-145,Source2,2,Lane blocked due to accident on OH-315 Innerbelt Southbound from Olentangy River Rd to I-670.,North Innerbelt W,Columbus,Franklin,OH,43215,US,US/Eastern,KCMH,02/15/2016 07:01:00,23,Light Freezing Drizzle
A-146,Source2,3,Accident on Webster St at Wagoner Ford Rd.,Webster St,Dayton,Montgomery,OH,45414-4935,US,US/Eastern,KDAY,02/15/2016 06:56:00,23,Light Freezing Drizzle
A-147,Source2,2,Lane blocked due to accident on Heritage Park Blvd at Greeley Ave.,Greeley Ave,Dayton,Montgomery,OH,45424-1794,US,US/Eastern,KFFO,02/15/2016 06:58:00,24.1,Light Snow
A-148,Source2,3,Right lane closed due to accident on I-270 Outerbelt Westbound at I-71 Exit 101.,Outerbelt W,Grove City,Franklin,OH,43123,US,US/Eastern,KTZR,02/15/2016 07:20:00,24.8,Light Snow
A-149,Source2,3,Accident on I-75 Southbound at Exits 54A 54B OH-4.,OH-4 S,Dayton,Montgomery,OH,45404,US,US/Eastern,KFFO,02/15/2016 07:38:00,24.8,Light Freezing Drizzle
A-150,Source2,2,Lane blocked due to accident on Wagoner Ford Rd at Chuck Wagner Ln.,Chuck Wagner Ln,Dayton,Montgomery,OH,45414,US,US/Eastern,KDAY,02/15/2016 07:56:00,24.1,Light Freezing Drizzle
A-151,Source2,2,Accident on Westlake Ave at Torrington Ave.,Westlake Ave,Cleveland,Cuyahoga,OH,44129-2344,US,US/Eastern,KCLE,02/15/2016 07:51:00,21,Light Snow
A-152,Source2,3,Lane blocked due to accident on I-75 Northbound at Exits 52 52B US-35.,I-75 S,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,02/15/2016 07:56:00,24.1,Light Freezing Drizzle
A-153,Source2,3,Lane blocked due to accident on I-75 Northbound at OH-725 Miamisburg Centerville Rd.,Miamisburg Centerville Rd,Dayton,Montgomery,OH,45449,US,US/Eastern,KMGY,02/15/2016 07:53:00,26.1,Overcast
A-154,Source2,2,Lane blocked due to accident on Livingston Ave at Yearling Rd.,S Yearling Rd,Columbus,Franklin,OH,43227-2072,US,US/Eastern,KCMH,02/15/2016 07:51:00,24.1,Light Freezing Drizzle
A-155,Source2,2,Lane blocked due to accident on Siebenthaler Ave at Klepinger Rd.,Klepinger Rd,Dayton,Montgomery,OH,45406,US,US/Eastern,KDAY,02/15/2016 08:23:00,25,Overcast
A-156,Source2,2,Lane blocked due to accident on OH-161 New Albany Expy Eastbound at Sunbury Rd.,S Sunbury Rd,Westerville,Franklin,OH,43081,US,US/Eastern,KCMH,02/15/2016 07:51:00,24.1,Light Freezing Drizzle
A-157,Source2,2,Accident on Burning Tree Dr near Saint Andrews Dr.,Burning Tree Dr,Akron,Summit,OH,44303-1209,US,US/Eastern,KAKR,02/15/2016 08:03:00,23,Overcast
A-158,Source2,2,Accident on OH-161 Dublin Granville Rd at Ponderosa Dr.,E Dublin Granville Rd,Columbus,Franklin,OH,43231,US,US/Eastern,KCMH,02/15/2016 08:51:00,26.1,Light Freezing Drizzle
A-159,Source2,2,Accident on 4th St at Philadelphia St.,E 4th St,Dayton,Montgomery,OH,45403-2111,US,US/Eastern,KFFO,02/15/2016 08:58:00,27,Light Freezing Drizzle
A-160,Source2,2,Accident on Stewart St at Patterson Blvd.,W Stewart St,Dayton,Montgomery,OH,45402,US,US/Eastern,KFFO,02/15/2016 11:51:00,32,Overcast
A-161,Source2,2,Accident on County Hwy-39 York Rd at County Hwy-34 Blacks Rd.,Blacks Rd SW,Pataskala,Licking,OH,43062-8599,US,US/Eastern,KVTA,02/15/2016 12:54:00,32,Overcast
A-162,Source2,2,Accident on Stewart St at Patterson Blvd.,W Stewart St,Dayton,Montgomery,OH,45402,US,US/Eastern,KFFO,02/15/2016 12:27:00,32,Overcast
A-163,Source2,2,Accident on OH-317 Hamilton Rd near Sawyer Rd.,Sawyer Rd,Columbus,Franklin,OH,43219,US,US/Eastern,KCMH,02/15/2016 12:51:00,30.9,Mostly Cloudy
A-164,Source2,1,Accident on Westlawn Dr at Holly Dr.,Maplehurst Rd,North Olmsted,Cuyahoga,OH,44070-5152,US,US/Eastern,KCLE,02/15/2016 17:51:00,33.1,Overcast
A-165,Source2,2,Accident on OH-317 Hamilton Rd Southbound at Williams Rd. Approach with care.,Williams Rd,Groveport,Franklin,OH,43125,US,US/Eastern,KLCK,02/15/2016 18:35:00,33.6,Light Drizzle
A-166,Source2,3,Right lane blocked due to accident on I-71 Northbound at Exit 94 US-62 Harrisburg Pike. Approach with care.,I-71 N,Orient,Franklin,OH,43146,US,US/Eastern,KTZR,02/15/2016 19:35:00,32.9,Overcast
A-167,Source2,2,Accident on County Hwy-208 Auburn Rd at County Hwy-50 Scott Rd.,N Auburn Rd,Tiro,Crawford,OH,44887-9600,US,US/Eastern,KMFD,02/15/2016 20:52:00,32,Fog
A-168,Source2,3,One lane blocked due to accident on I-270 Outerbelt Westbound at Exit 23 US-23 High St. Expect delays.,N High St,Columbus,Franklin,OH,43235,US,US/Eastern,KOSU,02/16/2016 03:53:00,32,Light Snow
A-169,Source2,3,Accident on I-77 Northbound at Exit 138 Ghent Rd. Expect delays.,I-77 S,Akron,Summit,OH,44333,US,US/Eastern,KAKR,02/16/2016 04:54:00,34,Light Snow
A-170,Source2,3,Accident on I-71 Northbound at Exit 94 US-62 Harrisburg Pike. Expect delays.,I-71 N,Orient,Franklin,OH,43146,US,US/Eastern,KTZR,02/16/2016 05:15:00,32.2,Light Snow
A-171,Source2,2,Accident on Wright Rd at Bowen Rd. Expect delays.,Bowen Rd,Canal Winchester,Franklin,OH,43110,US,US/Eastern,KLCK,02/16/2016 05:35:00,32,Light Snow
A-172,Source2,3,One lane blocked due to accident on I-270 Outerbelt Westbound at Exit 23 US-23 High St.,N High St,Columbus,Franklin,OH,43235,US,US/Eastern,KOSU,02/16/2016 05:53:00,33.1,Overcast
A-173,Source2,3,Accident on I-270 Outerbelt Northbound at Exits 17A 17B US-33 Columbus Marysville Rd. Expect delays.,Columbus Marysville Rd N,Dublin,Franklin,OH,43017,US,US/Eastern,KOSU,02/16/2016 05:53:00,33.1,Overcast
A-174,Source2,2,Accident on Scioto Darby Rd at Dublin Rd. Expect delays.,Scioto Darby Rd,Columbus,Franklin,OH,43221,US,US/Eastern,KOSU,02/16/2016 06:53:00,32,Overcast
A-175,Source2,2,Accident on OH-3 Westerville Rd at Ferris Rd / Walnut Creek Dr. Expect delays.,Westerville Rd,Columbus,Franklin,OH,43224-2585,US,US/Eastern,KCMH,02/16/2016 06:51:00,32,Overcast
A-176,Source2,2,Accident on Karwin Dr at Otterbein Ave. Expect delays.,Otterbein Ave,Dayton,Montgomery,OH,45406-3629,US,US/Eastern,KDAY,02/16/2016 06:56:00,30.9,Overcast
A-177,Source2,3,Left hand shoulder blocked due to accident on I-71 Southbound from Exit 105 Greenlawn Ave to Exit 104 OH-104 Frank Rd.,Frank Rd,Columbus,Franklin,OH,43223,US,US/Eastern,KTZR,02/16/2016 06:15:00,32.2,Overcast
A-178,Source2,3,One lane blocked due to jackknifed truck on I-71 Southbound at Exits 231 231A 231B OH-82 Royalton Rd. Expect delays.,I-71 N,Strongsville,Cuyahoga,OH,44136,US,US/Eastern,KCLE,02/16/2016 06:51:00,32,Light Snow
A-179,Source2,2,Accident on Alpha Bellbrook Rd at Indian Ripple Rd. Expect delays.,Indian Ripple Rd,Beavercreek,Montgomery,OH,45440-3606,US,US/Eastern,KMGY,02/16/2016 06:53:00,32,Overcast
A-180,Source2,2,Accident on Alum Creek Dr at Toy Rd. Expect delays.,Toy Rd,Groveport,Franklin,OH,43125,US,US/Eastern,KLCK,02/16/2016 06:55:00,32,Overcast
A-181,Source2,3,Left hand shoulder blocked due to accident on I-70 Westbound at Exit 97 US-40 Broad St.,I-70 E,Columbus,Franklin,OH,43223,US,US/Eastern,KTZR,02/16/2016 07:25:00,32,Overcast
A-182,Source2,2,One lane blocked due to accident on US-23 US Highway 23 Southbound at US-22 US Highway 22 / US-22. Expect delays.,OH-56,Circleville,Pickaway,OH,43113,US,US/Eastern,KLCK,02/16/2016 07:15:00,32,Overcast
A-183,Source2,2,Accident on Southwest Blvd at Farm Bank Way.,Southwest Blvd,Grove City,Franklin,OH,43123-2251,US,US/Eastern,KTZR,02/16/2016 07:25:00,32,Overcast
A-184,Source2,2,Accident on OH-48 Main St at Fairview Ave. Expect delays.,N Main St,Dayton,Montgomery,OH,45405-3527,US,US/Eastern,KDAY,02/16/2016 07:27:00,30,Overcast
A-185,Source2,3,Accident on I-71 Northbound at Exits 119 119A 119B I-270 Outerbelt. Expect delays.,Outerbelt W,Columbus,Franklin,OH,43085,US,US/Eastern,KOSU,02/16/2016 07:53:00,32,Overcast
A-186,Source2,2,Accident on US-42 2nd St at US-42 Hedges St / 2nd St. Expect delays.,E 2nd St,Mansfield,Richland,OH,44902-2068,US,US/Eastern,KMFD,02/16/2016 07:52:00,30,Overcast
A-187,Source2,3,Accident on I-77 Southbound at Exit 130 OH-261 Vernon Odom Blvd. Expect delays.,Vernon Odom Blvd,Akron,Summit,OH,44320-4026,US,US/Eastern,KAKR,02/16/2016 07:54:00,34,Light Snow
A-188,Source2,3,One lane blocked due to accident on I-270 Outerbelt Northbound at Exit 37 OH-317 Hamilton Rd. Expect delays.,N Hamilton Rd,Columbus,Franklin,OH,43230,US,US/Eastern,KCMH,02/16/2016 07:51:00,32,Overcast
A-189,Source2,2,Accident on US-23 Indianola Ave at Dunedin Rd.,Indianola Ave,Columbus,Franklin,OH,43214-3810,US,US/Eastern,KOSU,02/16/2016 07:53:00,32,Overcast
A-190,Source2,2,One lane blocked due to accident on OH-32 Appalachian Hwy Westbound from County Hwy-13 Lawshe Rd to Barry McFarland Dr.,Appalachian Hwy,Peebles,Adams,OH,45660,US,US/Eastern,KILN,02/16/2016 08:12:00,30.9,Overcast
A-191,Source2,3,One lane blocked due to accident on I-70 Westbound at Exit 95 Fisher Rd. Expect delays.,N Hague Ave,Columbus,Franklin,OH,43204-2174,US,US/Eastern,KTZR,02/16/2016 08:47:00,32,Overcast
A-192,Source2,2,Accident on Gettysburg Ave at Free Pike. Expect delays.,Free Pike,Dayton,Montgomery,OH,45416-1234,US,US/Eastern,KDAY,02/16/2016 08:41:00,30,Overcast
A-193,Source2,3,Accident on I-270 Outerbelt Northbound at Exit 32 Morse Rd. Expect delays.,Outerbelt S,Columbus,Franklin,OH,43230,US,US/Eastern,KCMH,02/16/2016 08:51:00,32,Overcast
A-194,Source2,2,Accident on Groveport Rd at Rager Rd. Expect delays.,Groveport Rd,Canal Winchester,Franklin,OH,43110,US,US/Eastern,KLCK,02/16/2016 08:35:00,32,Overcast
A-195,Source2,2,One lane blocked due to accident on OH-315 Olentangy Fwy Southbound at Exit 7 Olentangy River Rd. Expect delays.,W Henderson Rd,Columbus,Franklin,OH,43214,US,US/Eastern,KOSU,02/16/2016 08:53:00,32,Overcast
A-196,Source2,2,Lane blocked on exit ramp due to accident on Olentangy River Rd Northbound at Olentangy River Rd / Henderson Rd.,W Henderson Rd,Columbus,Franklin,OH,43214,US,US/Eastern,KOSU,02/16/2016 10:00:00,33.1,Overcast
A-197,Source2,2,Accident on Radio Rd at Smithville Rd. Expect delays.,Radio Rd,Dayton,Greene,OH,45431-1035,US,US/Eastern,KFFO,02/16/2016 10:58:00,31.1,Overcast
A-198,Source2,2,Accident on Alex Bell Rd at OH-741 Springboro Pike. Expect delays.,Springboro Pike,Dayton,Montgomery,OH,45449-2808,US,US/Eastern,KMGY,02/16/2016 11:29:00,30.9,Haze
A-199,Source2,2,Accident on Riverview Ave at Salem Ave. Expect delays.,Salem Ave,Dayton,Montgomery,OH,45406,US,US/Eastern,KDAY,02/16/2016 11:06:00,30,Light Snow
A-200,Source2,2,Accident on Kuntz Rd at Janney Rd. Expect delays.,Kuntz Rd,Dayton,Montgomery,OH,45404-1222,US,US/Eastern,KFFO,02/16/2016 10:58:00,31.1,Overcast
A-201,Source2,2,Accident on Hazel Ave at Russell Ave. Expect delays.,Russell Ave,Dayton,Montgomery,OH,45420,US,US/Eastern,KFFO,02/16/2016 10:58:00,31.1,Overcast
A-202,Source2,3,Accident on I-270 Outerbelt Westbound at Exits 17A 17B US-33 Columbus Marysville Rd. Expect delays.,Columbus Marysville Rd N,Dublin,Franklin,OH,43017,US,US/Eastern,KOSU,02/16/2016 11:36:00,32,Overcast
A-203,Source2,3,One lane blocked and queueing traffic due to accident on I-64 Eastbound at Exit 39 WV-34.,WV-34,Hurricane,Putnam,WV,25526,US,US/Eastern,KCRW,02/16/2016 13:54:00,35.1,Overcast
A-204,Source2,2,Accident on OH-4 Keowee St at OH-4 Keowee St.,N Keowee St,Dayton,Montgomery,OH,45402,US,US/Eastern,KFFO,02/16/2016 13:58:00,32.4,Overcast
A-205,Source2,3,Entry ramp closed due to accident on I-270 Outerbelt Westbound at Exits 35A 35B I-670 Northeast Fwy.,Northeast Fwy S,Columbus,Franklin,OH,43230,US,US/Eastern,KCMH,02/16/2016 16:51:00,32,Overcast
A-206,Source2,2,Accident on Main St at Jasper Ave / Patton St. Expect delays.,E Main St,Xenia,Greene,OH,45385-3309,US,US/Eastern,KFFO,02/17/2016 05:58:00,30.4,Overcast
A-207,Source2,2,Accident on Dona Ave at Broadway St. Expect delays.,S Broadway St,Dayton,Montgomery,OH,45417-3913,US,US/Eastern,KDAY,02/17/2016 05:56:00,30,Overcast
A-208,Source2,2,Accident on US-62 Main St at 2nd St / Civic Center Dr. Expect delays.,S 2nd St,Columbus,Franklin,OH,43215,US,US/Eastern,KCMH,02/17/2016 06:46:00,28.4,Overcast
A-209,Source2,2,Accident on OH-133 State Route 133 near Tudor Ln. Expect delays.,State Route 133,Bethel,Clermont,OH,45106-8345,US,US/Eastern,KI69,02/17/2016 06:37:00,30.9,Overcast
A-210,Source2,2,Accident on OH-21 Northbound at I-77. Expect delays.,I-77 N,Akron,Summit,OH,44321,US,US/Eastern,KAKR,02/17/2016 06:54:00,28,Overcast
A-211,Source2,3,Right hand shoulder blocked due to accident on I-90 Eastbound at OH-2.,OH-2 W,Elyria,Lorain,OH,44035,US,US/Eastern,KLPR,02/17/2016 07:20:00,28,Overcast
A-212,Source2,3,Accident on I-75 Southbound before Exit 50B OH-741 Springboro Rd. Expect delays.,I-75 N,Dayton,Montgomery,OH,45439,US,US/Eastern,KMGY,02/17/2016 07:06:00,30,Haze
A-213,Source2,3,Accident on I-77 Northbound at Exit 130 OH-261 Vernon Odom Blvd. Expect delays.,Vernon Odom Blvd,Akron,Summit,OH,44320-4026,US,US/Eastern,KAKR,02/17/2016 06:54:00,28,Overcast
A-214,Source2,2,Accident on Wildwood Ave at Stewart St. Expect delays.,W Stewart St,Dayton,Montgomery,OH,45417-3933,US,US/Eastern,KDAY,02/17/2016 07:56:00,30,Overcast
A-215,Source2,3,Accident on I-70 Westbound at Exits 112 112A 112B OH-256 Hill Rd. Expect delays.,Hill Rd N,Pickerington,Fairfield,OH,43147,US,US/Eastern,KLHQ,02/17/2016 07:28:00,30,Overcast
A-216,Source2,2,Accident on Alex Bell Rd at OH-741 Springboro Pike. Expect delays.,Springboro Pike,Dayton,Montgomery,OH,45449-2808,US,US/Eastern,KMGY,02/17/2016 07:53:00,30,Overcast
A-217,Source2,2,Accident on OH-133 State Route 133 from Macedonia Rd to Clover Rd. Expect delays.,Clover Rd,Bethel,Clermont,OH,45106-8301,US,US/Eastern,KI69,02/17/2016 07:37:00,31.1,Overcast
A-218,Source2,2,Right hand shoulder blocked due to accident on OH-161 New Albany Expy Westbound at Little Turtle Way / Dublin Granville Rd.,New Albany Expy W,Westerville,Franklin,OH,43081,US,US/Eastern,KCMH,02/17/2016 07:44:00,30.2,Haze
A-219,Source2,3,Accident on I-76 Eastbound at Exit 16 Barber Rd. Expect delays.,Barber Rd,Barberton,Summit,OH,44203,US,US/Eastern,KAKR,02/17/2016 07:54:00,28,Haze
A-220,Source2,2,Accident on Washington St at Cincinnati St. Expect delays.,Washington St,Dayton,Montgomery,OH,45402-8457,US,US/Eastern,KFFO,02/17/2016 07:58:00,30.7,Overcast
A-221,Source2,2,Accident on US-35 Eastbound at Smithville Rd. Expect delays.,US-35 E,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,02/17/2016 07:58:00,30.7,Overcast
A-222,Source2,3,One lane blocked due to accident on I-76 Eastbound at Exit 14 Cleveland Massillon Rd.,US-224 E,Barberton,Summit,OH,44203,US,US/Eastern,KAKR,02/17/2016 07:50:00,28.4,Haze
A-223,Source2,2,Accident on Repp Rd at County Hwy-34 Franchester Rd.,Franchester Rd,Burbank,Wayne,OH,44214-9603,US,US/Eastern,KBJJ,02/17/2016 07:56:00,27,Overcast
A-224,Source2,3,Accident on I-480 Eastbound at Exit 20A-B I-77. Expect delays.,Outerbelt South Fwy W,Independence,Cuyahoga,OH,44131,US,US/Eastern,KBKL,02/17/2016 08:15:00,30,Light Snow
A-225,Source2,2,Accident on Nicholas Rd at Danner Ave. Expect delays.,Nicholas Rd,Dayton,Montgomery,OH,45417-6720,US,US/Eastern,KDAY,02/17/2016 08:56:00,30,Overcast
A-226,Source2,3,Accident on I-75 Southbound at Exits 54A 54B OH-4. Expect delays.,I-75 S,Dayton,Montgomery,OH,45404,US,US/Eastern,KFFO,02/17/2016 08:58:00,31.1,Overcast
A-227,Source2,2,Accident on OH-48 Main St at Pointview Ave. Expect delays.,N Main St,Dayton,Montgomery,OH,45405-2858,US,US/Eastern,KDAY,02/17/2016 09:56:00,32,Overcast
A-228,Source2,3,One lane blocked due to accident on I-70 Westbound at Exit 152 US-40 West Pike. Expect delays.,I-70 W,Zanesville,Muskingum,OH,43701,US,US/Eastern,KZZV,02/17/2016 09:53:00,33.1,Haze
A-229,Source2,2,Accident on Cobblegate Dr at Alex Bell Rd. Expect delays.,W Alex Bell Rd,Dayton,Montgomery,OH,45459-1122,US,US/Eastern,KMGY,02/17/2016 10:30:00,32,Haze
A-230,Source2,2,Entry ramp closed due to accident on OH-18 Deshler Rd at I-75.,I-75 N,North Baltimore,Wood,OH,45872,US,US/Eastern,KFDY,02/17/2016 09:53:00,33.1,Haze
A-231,Source2,2,Accident on OH-741 Springboro Pike at Ferndown Dr.,Ferndown Dr,Miamisburg,Montgomery,OH,45342,US,US/Eastern,KMGY,02/17/2016 12:53:00,35.1,Overcast
A-232,Source2,2,Accident on Hillcrest Ave at Falmouth Ave.,W Hillcrest Ave,Dayton,Montgomery,OH,45406-2543,US,US/Eastern,KDAY,02/17/2016 12:56:00,36,Mostly Cloudy
A-233,Source2,2,Accident on Nationwide Blvd at Front St. Approach with care.,W Nationwide Blvd,Columbus,Franklin,OH,43215,US,US/Eastern,KCMH,02/17/2016 16:51:00,35.1,Overcast
A-234,Source2,2,Accident on Groveport Rd at Watkins Rd.,Watkins Rd,Columbus,Franklin,OH,43207-2661,US,US/Eastern,KLCK,02/18/2016 04:35:00,31.1,Overcast
A-235,Source2,2,Accident on Little York Rd at Webster St. Expect delays.,Little York Rd,Dayton,Montgomery,OH,45414-2507,US,US/Eastern,KDAY,02/18/2016 05:56:00,27,Mostly Cloudy
A-236,Source2,2,Accident on OH-17 Granger Rd at Canal Rd. Expect delays.,Granger Rd,Cleveland,Cuyahoga,OH,44125-4827,US,US/Eastern,KBKL,02/18/2016 06:53:00,19,Clear
A-237,Source2,3,One lane blocked due to accident on I-70 Westbound at Exits 112 112A 112B OH-256 Hill Rd. Expect delays.,Hill Rd N,Pickerington,Fairfield,OH,43147,US,US/Eastern,KLHQ,02/18/2016 06:53:00,28,Overcast
A-238,Source2,3,Accident on I-77 Southbound at Exit 130 OH-261 Vernon Odom Blvd. Expect delays.,Vernon Odom Blvd,Akron,Summit,OH,44320-4026,US,US/Eastern,KAKR,02/18/2016 07:43:00,3.9,Clear
A-239,Source2,3,One lane blocked due to accident on I-71 Southbound at Exit 84 OH-56 State Route 56. Expect delays.,State Route 56 SE,Mount Sterling,Madison,OH,43143,US,US/Eastern,KTZR,02/18/2016 07:50:00,23,Mostly Cloudy
A-240,Source2,3,Accident on I-480 Eastbound at Exit 15 Ridge Rd. Expect delays.,Ridge Rd,Cleveland,Cuyahoga,OH,44144,US,US/Eastern,KCLE,02/18/2016 07:51:00,12.9,Clear
A-241,Source2,3,Accident on I-480 Eastbound at Exit 9 OH-17 Brookpark Rd. Expect delays.,Grayton Rd,Cleveland,Cuyahoga,OH,44135,US,US/Eastern,KCLE,02/18/2016 07:51:00,12.9,Clear
A-242,Source3,3,One lane blocked due to accident on I-75 Northbound at Exit 58 Needmore Rd.,Needmore Rd,Dayton,Montgomery,OH,45414,US,US/Eastern,KDAY,02/18/2016 07:56:00,26.1,Haze
A-243,Source3,2,One lane blocked due to accident on US-35 Westbound at Woodman Dr.,Woodman Dr,Dayton,Montgomery,OH,45432,US,US/Eastern,KFFO,02/18/2016 07:58:00,25.9,Mostly Cloudy
A-244,Source2,3,Right hand shoulder blocked due to accident on I-270 Outerbelt Northbound at Exit 37 OH-317 Hamilton Rd.,N Hamilton Rd,Columbus,Franklin,OH,43230,US,US/Eastern,KCMH,02/18/2016 07:51:00,27,Scattered Clouds
A-245,Source2,2,Accident on Washington Church Rd near Lyons Rd. Expect delays.,Lyons Rd,Miamisburg,Montgomery,OH,45342-5453,US,US/Eastern,KMGY,02/18/2016 07:53:00,27,Haze
A-246,Source2,2,Accident on 5th St at Torrence St. Expect delays.,E 5th St,Dayton,Montgomery,OH,45403-2633,US,US/Eastern,KFFO,02/18/2016 07:58:00,25.9,Mostly Cloudy
A-247,Source2,2,Accident on Philadelphia St near 3rd St. Expect delays.,E 3rd St,Dayton,Montgomery,OH,45403-2021,US,US/Eastern,KFFO,02/18/2016 07:58:00,25.9,Mostly Cloudy
A-248,Source2,3,Accident on I-70 Eastbound at Exit 103B Alum Creek Dr. Expect delays.,I-70 E,Columbus,Franklin,OH,43209,US,US/Eastern,KCMH,02/18/2016 07:51:00,27,Scattered Clouds
A-249,Source2,3,Accident on I-71 at Exit 238 I-480.,Outerbelt South Fwy W,Cleveland,Cuyahoga,OH,44135,US,US/Eastern,KCLE,02/18/2016 08:51:00,16,Clear
A-250,Source2,2,Accident on Marco Ln at Mandel Dr. Expect delays.,Marco Ln,Dayton,Montgomery,OH,45458-3853,US,US/Eastern,KMGY,02/18/2016 08:53:00,28.9,Haze
A-251,Source2,2,Accident on Wadsworth Rd at Needmore Rd. Expect delays.,Needmore Rd,Dayton,Montgomery,OH,45414-4203,US,US/Eastern,KDAY,02/18/2016 08:56:00,30.9,Haze
A-252,Source2,3,Accident on I-71 Northbound at Exit 235 Bagley Rd. Expect delays.,I-71 N,Cleveland,Cuyahoga,OH,44130,US,US/Eastern,KCLE,02/18/2016 08:51:00,16,Clear
A-253,Source2,2,Accident on US-33 Riverside Dr at Trabue Rd / Cambridge Blvd. Expect delays.,Riverside Dr,Columbus,Franklin,OH,43221-4020,US,US/Eastern,KOSU,02/18/2016 08:53:00,27,Clear
